classification_name,classification_code,country,year,affordability_healthy_diet_ratio_cost_to_food_poverty_line,cost_healthy_diet,percent_population_cannot_afford_healthy_diet,millions_people_cannot_afford_healthy_diet,population
Food Prices for Nutrition 2.1,FPN 2.1,Lao PDR,2020,3.697,4.141,74.9,5.5,7319399
Food Prices for Nutrition 2.1,FPN 2.1,Lao PDR,2021,3.844,4.305,74.1,5.5,7425057
Food Prices for Nutrition 2.1,FPN 2.1,Latin America & Caribbean,2018,3.297,3.693,20.9,119.3,572237142
Food Prices for Nutrition 2.1,FPN 2.1,Latin America & Caribbean,2019,3.37,3.775,20.7,119.7,578509517
Food Prices for Nutrition 2.1,FPN 2.1,Latin America & Caribbean,2020,3.461,3.876,20.9,121.9,583891678
Food Prices for Nutrition 2.1,FPN 2.1,Latin America & Caribbean,2021,3.643,4.081,22.6,132.9,588418945
Food Prices for Nutrition 2.1,FPN 2.1,Latvia,2018,2.795,3.13,2.4,0.0,1927174
Food Prices for Nutrition 2.1,FPN 2.1,Latvia,2019,2.897,3.245,1.9,0.0,1913822
Food Prices for Nutrition 2.1,FPN 2.1,Latvia,2020,2.919,3.269,1.9,0.0,1900449
Food Prices for Nutrition 2.1,FPN 2.1,Latvia,2021,2.905,3.254,1.5,0.0,1884490
Food Prices for Nutrition 2.1,FPN 2.1,Lesotho,2018,3.463,3.878,83.7,1.8,2198017
Food Prices for Nutrition 2.1,FPN 2.1,Lesotho,2019,3.58,4.01,84.8,1.9,2225702
Food Prices for Nutrition 2.1,FPN 2.1,Lesotho,2020,3.809,4.266,87.8,2.0,2254100
Food Prices for Nutrition 2.1,FPN 2.1,Lesotho,2021,4.123,4.618,88.8,2.0,2281454
Food Prices for Nutrition 2.1,FPN 2.1,Liberia,2018,3.6,4.03160712053957,91.6,4.5,4889391
Food Prices for Nutrition 2.1,FPN 2.1,Liberia,2019,3.439,3.852,91.4,4.6,4985289
Food Prices for Nutrition 2.1,FPN 2.1,Liberia,2020,3.488,3.907,91.6,4.7,5087584
Food Prices for Nutrition 2.1,FPN 2.1,Liberia,2021,3.971,4.447,92.8,4.8,5193416
Food Prices for Nutrition 2.1,FPN 2.1,Lithuania,2018,2.716,3.042,2.3,0.1,2801543
Food Prices for Nutrition 2.1,FPN 2.1,Lithuania,2019,2.811,3.148,1.2,0.0,2794137
Food Prices for Nutrition 2.1,FPN 2.1,Lithuania,2020,2.796,3.132,1.1,0.0,2794885
Food Prices for Nutrition 2.1,FPN 2.1,Lithuania,2021,2.775,3.108,0.7,0.0,2800839
Food Prices for Nutrition 2.1,FPN 2.1,Low income,2018,2.777,3.11,87.9,449.6,511509198
Food Prices for Nutrition 2.1,FPN 2.1,Low income,2019,2.801,3.138,87.2,459.0,526672708
Food Prices for Nutrition 2.1,FPN 2.1,Low income,2020,2.872,3.217,87.2,472.9,542148509
Food Prices for Nutrition 2.1,FPN 2.1,Low income,2021,3.008,3.369,86.4,482.1,557798699
Food Prices for Nutrition 2.1,FPN 2.1,Lower middle income,2018,3.106,3.478,69.7,2195.4,3167642141
Food Prices for Nutrition 2.1,FPN 2.1,Lower middle income,2019,3.169,3.549,68.1,2176.6,3210833968
Food Prices for Nutrition 2.1,FPN 2.1,Lower middle income,2020,3.261,3.652,70.7,2289.0,3253486207
Food Prices for Nutrition 2.1,FPN 2.1,Lower middle income,2021,3.463,3.879,69.6,2281.7,3293993013
Food Prices for Nutrition 2.1,FPN 2.1,Luxembourg,2018,2.346,2.627,0.4,0.0,607950
Food Prices for Nutrition 2.1,FPN 2.1,Luxembourg,2019,2.338,2.619,0.1,0.0,620001
Food Prices for Nutrition 2.1,FPN 2.1,Luxembourg,2020,2.3,2.576,0.0,0.0,630419
Food Prices for Nutrition 2.1,FPN 2.1,Luxembourg,2021,2.313,2.59,0.0,0.0,640064
Food Prices for Nutrition 2.1,FPN 2.1,Madagascar,2018,2.788,3.122,97.3,26.1,26846541
Food Prices for Nutrition 2.1,FPN 2.1,Madagascar,2019,2.816,3.154,97.1,26.7,27533134
Food Prices for Nutrition 2.1,FPN 2.1,Madagascar,2020,2.84,3.181,97.8,27.6,28225177
Food Prices for Nutrition 2.1,FPN 2.1,Madagascar,2021,3.02,3.382,97.8,28.3,28915653
Food Prices for Nutrition 2.1,FPN 2.1,Malawi,2018,2.508,2.809,94.9,17.4,18367883
Food Prices for Nutrition 2.1,FPN 2.1,Malawi,2019,2.669,2.989,95.4,18.0,18867337
Food Prices for Nutrition 2.1,FPN 2.1,Malawi,2020,2.812,3.149,95.7,18.5,19377061
Food Prices for Nutrition 2.1,FPN 2.1,Malawi,2021,3.004,3.365,95.9,19.1,19889742
Food Prices for Nutrition 2.1,FPN 2.1,Malaysia,2018,2.963,3.319,2.5,0.8,32399271
Food Prices for Nutrition 2.1,FPN 2.1,Malaysia,2019,3.046,3.412,2.1,0.7,32804020
Food Prices for Nutrition 2.1,FPN 2.1,Malaysia,2020,3.159,3.538,2.8,0.9,33199993
Food Prices for Nutrition 2.1,FPN 2.1,Malaysia,2021,3.285,3.679,2.5,0.8,33573874
Food Prices for Nutrition 2.1,FPN 2.1,Maldives,2018,3.245,3.634,2.0,0.0,489758
Food Prices for Nutrition 2.1,FPN 2.1,Maldives,2019,3.27,3.662,1.1,0.0,504508
Food Prices for Nutrition 2.1,FPN 2.1,Maldives,2020,3.447,3.861,8.9,0.0,514438
Food Prices for Nutrition 2.1,FPN 2.1,Maldives,2021,3.656,4.095,2.8,0.0,521457
Food Prices for Nutrition 2.1,FPN 2.1,Mali,2018,2.71,3.035,75.1,15.0,19934298
Food Prices for Nutrition 2.1,FPN 2.1,Mali,2019,2.643,2.96,70.1,14.4,20567424
Food Prices for Nutrition 2.1,FPN 2.1,Mali,2020,2.726,3.053,70.8,15.0,21224040
Food Prices for Nutrition 2.1,FPN 2.1,Mali,2021,2.884,3.23,71.4,15.6,21904983
Food Prices for Nutrition 2.1,FPN 2.1,Malta,2018,3.254,3.645,0.3,0.0,484630
Food Prices for Nutrition 2.1,FPN 2.1,Malta,2019,3.452,3.866,0.7,0.0,504062
Food Prices for Nutrition 2.1,FPN 2.1,Malta,2020,3.414,3.824,0.8,0.0,515332
Food Prices for Nutrition 2.1,FPN 2.1,Malta,2021,3.497,3.917,0.8,0.0,518536
Food Prices for Nutrition 2.1,FPN 2.1,Mauritania,2018,3.191,3.574,61.1,2.6,4270712
Food Prices for Nutrition 2.1,FPN 2.1,Mauritania,2019,3.263,3.6541,59.7,2.6,4383849
Food Prices for Nutrition 2.1,FPN 2.1,Mauritania,2020,3.297,3.6921,60.9,2.7,4498604
Food Prices for Nutrition 2.1,FPN 2.1,Mauritania,2021,3.525,3.948,62.4,2.9,4614974
Food Prices for Nutrition 2.1,FPN 2.1,Mauritius,2018,3.032,3.396,9.5,0.1,1265577
Food Prices for Nutrition 2.1,FPN 2.1,Mauritius,2019,3.071,3.439,8.6,0.1,1265985
Food Prices for Nutrition 2.1,FPN 2.1,Mauritius,2020,3.218,3.604,15.1,0.2,1266014
Food Prices for Nutrition 2.1,FPN 2.1,Mauritius,2021,3.379,3.785,14.5,0.2,1266334
Food Prices for Nutrition 2.1,FPN 2.1,Mexico,2018,2.742,3.071,23.1,28.7,124013861
Food Prices for Nutrition 2.1,FPN 2.1,Mexico,2019,2.713,3.039,21.6,27.0,125085311
Food Prices for Nutrition 2.1,FPN 2.1,Mexico,2020,2.745,3.074,23.1,29.1,125998302
Food Prices for Nutrition 2.1,FPN 2.1,Mexico,2021,2.862,3.205,20.2,25.5,126705138
Food Prices for Nutrition 2.1,FPN 2.1,Middle East & North Africa,2018,2.879,3.224,33.6,119.0,402520882
Food Prices for Nutrition 2.1,FPN 2.1,Middle East & North Africa,2019,2.963,3.319,34.2,123.1,409205838
Food Prices for Nutrition 2.1,FPN 2.1,Middle East & North Africa,2020,3.014,3.376,34.2,124.9,414593143
Food Prices for Nutrition 2.1,FPN 2.1,Middle East & North Africa,2021,3.174,3.554,34.1,126.4,419534147
Food Prices for Nutrition 2.1,FPN 2.1,Moldova,2018,2.296,2.571,2.8,0.1,2707203
Food Prices for Nutrition 2.1,FPN 2.1,Moldova,2019,2.399,2.687,3.3,0.1,2664224
Food Prices for Nutrition 2.1,FPN 2.1,Moldova,2020,2.513,2.814,7.2,0.2,2635130
Food Prices for Nutrition 2.1,FPN 2.1,Moldova,2021,2.677,2.998,3.7,0.1,2615199
Food Prices for Nutrition 2.1,FPN 2.1,Mongolia,2018,4.166,4.666,55.2,1.7,3163991
Food Prices for Nutrition 2.1,FPN 2.1,Mongolia,2019,4.375,4.9,55.0,1.8,3232430
Food Prices for Nutrition 2.1,FPN 2.1,Mongolia,2020,4.567,5.115,57.1,1.9,3294335
Food Prices for Nutrition 2.1,FPN 2.1,Mongolia,2021,5.068,5.676,61.1,2.0,3347782
Food Prices for Nutrition 2.1,FPN 2.1,Montenegro,2018,3.061,3.428,17.2,0.1,622227
Food Prices for Nutrition 2.1,FPN 2.1,Montenegro,2019,3.254,3.644,17.4,0.1,622028
Food Prices for Nutrition 2.1,FPN 2.1,Montenegro,2020,3.135,3.511,17.3,0.1,621306
Food Prices for Nutrition 2.1,FPN 2.1,Montenegro,2021,3.279,3.673,13.7,0.1,619211
Food Prices for Nutrition 2.1,FPN 2.1,Morocco,2018,2.457,2.752,21.0,7.5,35927511
Food Prices for Nutrition 2.1,FPN 2.1,Morocco,2019,2.463,2.759,19.7,7.1,36304408
Food Prices for Nutrition 2.1,FPN 2.1,Morocco,2020,2.497,2.797,22.2,8.1,36688772
Food Prices for Nutrition 2.1,FPN 2.1,Morocco,2021,2.594,2.905,19.5,7.2,37076584
Food Prices for Nutrition 2.1,FPN 2.1,Mozambique,2018,2.668,2.988,92.8,27.3,29423878
Food Prices for Nutrition 2.1,FPN 2.1,Mozambique,2019,2.729,3.057,93.6,28.3,30285595
Food Prices for Nutrition 2.1,FPN 2.1,Mozambique,2020,2.882,3.228,94.4,29.4,31178239
Food Prices for Nutrition 2.1,FPN 2.1,Mozambique,2021,3.168,3.548,94.8,30.4,32077072
Food Prices for Nutrition 2.1,FPN 2.1,Myanmar,2018,3.38,3.786,66.6,35.1,52666014
Food Prices for Nutrition 2.1,FPN 2.1,Myanmar,2019,3.447,3.861,63.3,33.5,53040212
Food Prices for Nutrition 2.1,FPN 2.1,Myanmar,2020,3.504,3.925,65.5,35.0,53423198
Food Prices for Nutrition 2.1,FPN 2.1,Myanmar,2021,3.755,4.206,74.3,40.0,53798084
Food Prices for Nutrition 2.1,FPN 2.1,Namibia,2018,2.946,3.3,55.2,1.3,2405680
Food Prices for Nutrition 2.1,FPN 2.1,Namibia,2019,3.016,3.378,56.6,1.4,2446644
Food Prices for Nutrition 2.1,FPN 2.1,Namibia,2020,3.143,3.52,59.0,1.5,2489098
Food Prices for Nutrition 2.1,FPN 2.1,Namibia,2021,3.358,3.761,59.4,1.5,2530151
Food Prices for Nutrition 2.1,FPN 2.1,Nepal,2018,3.736,4.184,77.2,22.0,28506712
Food Prices for Nutrition 2.1,FPN 2.1,Nepal,2019,3.805,4.262,75.0,21.6,28832496
Food Prices for Nutrition 2.1,FPN 2.1,Nepal,2020,3.931,4.403,74.2,21.8,29348627
Food Prices for Nutrition 2.1,FPN 2.1,Nepal,2021,4.126,4.621,71.4,21.4,30034989
Food Prices for Nutrition 2.1,FPN 2.1,Netherlands,2018,2.519,2.821,0.3,0.0,17231624
Food Prices for Nutrition 2.1,FPN 2.1,Netherlands,2019,2.618,2.932,0.2,0.0,17344874
Food Prices for Nutrition 2.1,FPN 2.1,Netherlands,2020,2.679,3.0,0.2,0.0,17441500
Food Prices for Nutrition 2.1,FPN 2.1,Netherlands,2021,2.646,2.963,0.1,0.0,17533044
Food Prices for Nutrition 2.1,FPN 2.1,Nicaragua,2018,2.897,3.245,34.4,2.3,6572233
Food Prices for Nutrition 2.1,FPN 2.1,Nicaragua,2019,2.928,3.279,35.8,2.4,6663924
Food Prices for Nutrition 2.1,FPN 2.1,Nicaragua,2020,2.978,3.335,37.1,2.5,6755895
Food Prices for Nutrition 2.1,FPN 2.1,Nicaragua,2021,3.161,3.54,34.0,2.3,6850540
Food Prices for Nutrition 2.1,FPN 2.1,Niger,2018,2.511,2.812,91.4,20.6,22577058
Food Prices for Nutrition 2.1,FPN 2.1,Niger,2019,2.493,2.792,90.3,21.2,23443393
Food Prices for Nutrition 2.1,FPN 2.1,Niger,2020,2.591,2.902,91.0,22.1,24333639
Food Prices for Nutrition 2.1,FPN 2.1,Niger,2021,2.817,3.155,92.0,23.2,25252722
Food Prices for Nutrition 2.1,FPN 2.1,Nigeria,2018,3.325,3.724,91.1,180.6,198387623
Food Prices for Nutrition 2.1,FPN 2.1,Nigeria,2019,3.455,3.87,91.8,186.7,203304492
Food Prices for Nutrition 2.1,FPN 2.1,Nigeria,2020,3.586,4.016,93.2,194.2,208327405
Food Prices for Nutrition 2.1,FPN 2.1,Nigeria,2021,3.862,4.325,93.6,199.7,213401323
Food Prices for Nutrition 2.1,FPN 2.1,North America,2018,2.958,3.313,1.6,6.0,363967201
Food Prices for Nutrition 2.1,FPN 2.1,North America,2019,2.985,3.343,1.4,5.2,365995094
Food Prices for Nutrition 2.1,FPN 2.1,North America,2020,3.012,3.373,1.2,4.4,369582571
Food Prices for Nutrition 2.1,FPN 2.1,North America,2021,2.964,3.32,1.0,3.6,370321816
Food Prices for Nutrition 2.1,FPN 2.1,North Macedonia,2018,2.968,3.324,17.7,0.4,2076217
Food Prices for Nutrition 2.1,FPN 2.1,North Macedonia,2019,3.093,3.464,16.6,0.3,2076694
Food Prices for Nutrition 2.1,FPN 2.1,North Macedonia,2020,3.06,3.427,17.5,0.4,2072531
Food Prices for Nutrition 2.1,FPN 2.1,North Macedonia,2021,3.229,3.616,15.9,0.3,2065092
Food Prices for Nutrition 2.1,FPN 2.1,Norway,2018,3.064,3.432,0.4,0.0,5311916
Food Prices for Nutrition 2.1,FPN 2.1,Norway,2019,3.106,3.479,0.4,0.0,5347896
Food Prices for Nutrition 2.1,FPN 2.1,Norway,2020,3.114,3.488,0.5,0.0,5379475
Food Prices for Nutrition 2.1,FPN 2.1,Norway,2021,3.001,3.361,0.3,0.0,5408320
Food Prices for Nutrition 2.1,FPN 2.1,Pakistan,2018,3.031,3.395,79.8,175.4,219731479
Food Prices for Nutrition 2.1,FPN 2.1,Pakistan,2019,3.089,3.46,81.4,181.8,223293280
Food Prices for Nutrition 2.1,FPN 2.1,Pakistan,2020,3.29,3.685,83.2,188.9,227196741
Food Prices for Nutrition 2.1,FPN 2.1,Pakistan,2021,3.476,3.893,80.1,185.4,231402117
Food Prices for Nutrition 2.1,FPN 2.1,Panama,2018,3.811,4.268,15.5,0.6,4165255
Food Prices for Nutrition 2.1,FPN 2.1,Panama,2019,3.913,4.382,15.2,0.6,4232532
Food Prices for Nutrition 2.1,FPN 2.1,Panama,2020,3.996,4.476,20.5,0.9,4294396
Food Prices for Nutrition 2.1,FPN 2.1,Panama,2021,4.185,4.687,17.0,0.7,4351267
Food Prices for Nutrition 2.1,FPN 2.1,Paraguay,2018,3.135,3.511,18.3,1.2,6443328
Food Prices for Nutrition 2.1,FPN 2.1,Paraguay,2019,3.142,3.519,17.7,1.2,6530026
Food Prices for Nutrition 2.1,FPN 2.1,Paraguay,2020,3.163,3.543,20.3,1.3,6618695
Food Prices for Nutrition 2.1,FPN 2.1,Paraguay,2021,3.453,3.867,20.4,1.4,6703799
Food Prices for Nutrition 2.1,FPN 2.1,Peru,2018,2.734,3.062,23.5,7.6,32203944
Food Prices for Nutrition 2.1,FPN 2.1,Peru,2019,2.766,3.098,21.4,7.0,32824861
Food Prices for Nutrition 2.1,FPN 2.1,Peru,2020,2.797,3.133,34.2,11.4,33304756
Food Prices for Nutrition 2.1,FPN 2.1,Peru,2021,2.977,3.334,25.6,8.6,33715471
Food Prices for Nutrition 2.1,FPN 2.1,Philippines,2018,3.567,3.995,70.0,76.0,108568836
Food Prices for Nutrition 2.1,FPN 2.1,Philippines,2019,3.62,4.054,68.4,75.5,110380804
Food Prices for Nutrition 2.1,FPN 2.1,Philippines,2020,3.677,4.118,74.1,83.1,112190977
Food Prices for Nutrition 2.1,FPN 2.1,Philippines,2021,3.896,4.364,74.1,84.4,113880328
Food Prices for Nutrition 2.1,FPN 2.1,Poland,2018,2.666,2.986,1.5,0.6,37974750
Food Prices for Nutrition 2.1,FPN 2.1,Poland,2019,2.823,3.162,1.1,0.4,37965475
Food Prices for Nutrition 2.1,FPN 2.1,Poland,2020,2.866,3.21,1.3,0.5,37899070
Food Prices for Nutrition 2.1,FPN 2.1,Poland,2021,2.817,3.155,4.0,1.5,37747124
Food Prices for Nutrition 2.1,FPN 2.1,Portugal,2018,2.318,2.596,1.1,0.1,10283822
Food Prices for Nutrition 2.1,FPN 2.1,Portugal,2019,2.387,2.673,0.5,0.1,10286263
Food Prices for Nutrition 2.1,FPN 2.1,Portugal,2020,2.359,2.642,1.4,0.1,10297081
Food Prices for Nutrition 2.1,FPN 2.1,Portugal,2021,2.367,2.651,1.2,0.1,10325147
Food Prices for Nutrition 2.1,FPN 2.1,Romania,2018,2.652,2.97,7.2,1.4,19473970
Food Prices for Nutrition 2.1,FPN 2.1,Romania,2019,2.797,3.133,8.8,1.7,19371648
Food Prices for Nutrition 2.1,FPN 2.1,Romania,2020,2.863,3.207,8.4,1.6,19265250
Food Prices for Nutrition 2.1,FPN 2.1,Romania,2021,2.904,3.253,7.0,1.3,19119880
Food Prices for Nutrition 2.1,FPN 2.1,Russian Federation,2018,2.854,3.197,2.9,4.2,144477859
Food Prices for Nutrition 2.1,FPN 2.1,Russian Federation,2019,2.914,3.264,2.5,3.6,144406261
Food Prices for Nutrition 2.1,FPN 2.1,Russian Federation,2020,3.054,3.42,2.8,4.0,144073139
Food Prices for Nutrition 2.1,FPN 2.1,Russian Federation,2021,3.284,3.678,2.6,3.7,143449286
Food Prices for Nutrition 2.1,FPN 2.1,Rwanda,2018,2.217,2.483,83.9,10.5,12531808
Food Prices for Nutrition 2.1,FPN 2.1,Rwanda,2019,2.265,2.537,81.9,10.5,12835028
Food Prices for Nutrition 2.1,FPN 2.1,Rwanda,2020,2.409,2.698,84.6,11.1,13146362
Food Prices for Nutrition 2.1,FPN 2.1,Rwanda,2021,2.427,2.718,82.0,11.0,13461888
Food Prices for Nutrition 2.1,FPN 2.1,Sao Tome and Principe,2018,3.03,3.394,76.3,0.2,211344
Food Prices for Nutrition 2.1,FPN 2.1,Sao Tome and Principe,2019,3.128,3.503,76.7,0.2,214599
Food Prices for Nutrition 2.1,FPN 2.1,Sao Tome and Principe,2020,3.245,3.634,77.3,0.2,218641
Food Prices for Nutrition 2.1,FPN 2.1,Sao Tome and Principe,2021,3.454,3.869,78.2,0.2,223107
Food Prices for Nutrition 2.1,FPN 2.1,Senegal,2018,2.009,2.25,48.0,7.5,15574909
Food Prices for Nutrition 2.1,FPN 2.1,Senegal,2019,2.034,2.278,45.7,7.3,16000781
Food Prices for Nutrition 2.1,FPN 2.1,Senegal,2020,2.08,2.33,46.4,7.6,16436120
Food Prices for Nutrition 2.1,FPN 2.1,Senegal,2021,2.181,2.443,44.8,7.6,16876720
Food Prices for Nutrition 2.1,FPN 2.1,Serbia,2018,3.72,4.166,13.1,0.9,6982604
Food Prices for Nutrition 2.1,FPN 2.1,Serbia,2019,3.87,4.334,16.2,1.1,6945235
Food Prices for Nutrition 2.1,FPN 2.1,Serbia,2020,3.811,4.268,13.0,0.9,6899126
Food Prices for Nutrition 2.1,FPN 2.1,Serbia,2021,3.88,4.346,10.3,0.7,6834326
Food Prices for Nutrition 2.1,FPN 2.1,Seychelles,2018,3.535,3.959,7.8,0.0,96762
Food Prices for Nutrition 2.1,FPN 2.1,Seychelles,2019,3.525,3.948,7.1,0.0,97625
Food Prices for Nutrition 2.1,FPN 2.1,Seychelles,2020,3.379,3.784,7.5,0.0,98462
Food Prices for Nutrition 2.1,FPN 2.1,Seychelles,2021,3.688,4.131,7.5,0.0,99258
Food Prices for Nutrition 2.1,FPN 2.1,Sierra Leone,2018,2.636,2.952,84.2,6.6,7861281
Food Prices for Nutrition 2.1,FPN 2.1,Sierra Leone,2019,2.542,2.847,81.3,6.5,8046828
Food Prices for Nutrition 2.1,FPN 2.1,Sierra Leone,2020,2.583,2.893,82.5,6.8,8233970
Food Prices for Nutrition 2.1,FPN 2.1,Sierra Leone,2021,2.828,3.167,83.5,7.0,8420641
Food Prices for Nutrition 2.1,FPN 2.1,Slovak Republic,2018,2.77,3.102,2.8,0.2,5446771
Food Prices for Nutrition 2.1,FPN 2.1,Slovak Republic,2019,2.895,3.242,1.4,0.1,5454147
Food Prices for Nutrition 2.1,FPN 2.1,Slovak Republic,2020,2.867,3.211,1.4,0.1,5458827
Food Prices for Nutrition 2.1,FPN 2.1,Slovak Republic,2021,2.855,3.198,1.2,0.1,5447247
Food Prices for Nutrition 2.1,FPN 2.1,Slovenia,2018,2.591,2.902,0.1,0.0,2073894
Food Prices for Nutrition 2.1,FPN 2.1,Slovenia,2019,2.699,3.023,0.1,0.0,2088385
Food Prices for Nutrition 2.1,FPN 2.1,Slovenia,2020,2.763,3.095,0.0,0.0,2102419
Food Prices for Nutrition 2.1,FPN 2.1,Slovenia,2021,2.713,3.038,0.0,0.0,2108079
Food Prices for Nutrition 2.1,FPN 2.1,South Africa,2018,3.703,4.147,64.9,37.2,57339635
Food Prices for Nutrition 2.1,FPN 2.1,South Africa,2019,3.749,4.199,65.1,37.8,58087055
Food Prices for Nutrition 2.1,FPN 2.1,South Africa,2020,3.838,4.299,67.0,39.4,58801927
Food Prices for Nutrition 2.1,FPN 2.1,South Africa,2021,4.076,4.565,66.7,39.6,59392255
Food Prices for Nutrition 2.1,FPN 2.1,South Asia,2018,3.228,3.615,74.1,1336.7,1803847309
Food Prices for Nutrition 2.1,FPN 2.1,South Asia,2019,3.273,3.666,71.8,1309.8,1823829015
Food Prices for Nutrition 2.1,FPN 2.1,South Asia,2020,3.434,3.847,75.3,1387.3,1843559390
Food Prices for Nutrition 2.1,FPN 2.1,South Asia,2021,3.633,4.069,73.0,1358.3,1861812142
Food Prices for Nutrition 2.1,FPN 2.1,Spain,2018,2.447,2.741,1.9,0.9,46797754
Food Prices for Nutrition 2.1,FPN 2.1,Spain,2019,2.54,2.845,1.8,0.8,47134837
Food Prices for Nutrition 2.1,FPN 2.1,Spain,2020,2.537,2.841,2.0,1.0,47365655
Food Prices for Nutrition 2.1,FPN 2.1,Spain,2021,2.571,2.879,1.8,0.9,47415750
Food Prices for Nutrition 2.1,FPN 2.1,Sri Lanka,2018,3.308,3.705,51.8,11.2,21670000
Food Prices for Nutrition 2.1,FPN 2.1,Sri Lanka,2019,3.274,3.667,48.5,10.6,21803000
Food Prices for Nutrition 2.1,FPN 2.1,Sri Lanka,2020,3.503,3.923,56.8,12.5,21919000
Food Prices for Nutrition 2.1,FPN 2.1,Sri Lanka,2021,3.811,4.268,58.2,12.9,22156000
Food Prices for Nutrition 2.1,FPN 2.1,St. Lucia,2018,3.036,3.4,20.6,0.0,177888
Food Prices for Nutrition 2.1,FPN 2.1,St. Lucia,2019,3.14,3.517,21.2,0.0,178583
Food Prices for Nutrition 2.1,FPN 2.1,St. Lucia,2020,3.21,3.595,31.6,0.1,179237
Food Prices for Nutrition 2.1,FPN 2.1,St. Lucia,2021,3.279,3.673,27.2,0.0,179651
Food Prices for Nutrition 2.1,FPN 2.1,Sub-Saharan Africa,2018,2.92,3.27,84.0,884.0,1054329184
Food Prices for Nutrition 2.1,FPN 2.1,Sub-Saharan Africa,2019,2.952,3.306,83.6,904.1,1082587185
Food Prices for Nutrition 2.1,FPN 2.1,Sub-Saharan Africa,2020,3.026,3.389,84.5,937.7,1111354224
Food Prices for Nutrition 2.1,FPN 2.1,Sub-Saharan Africa,2021,3.195,3.578,84.3,959.4,1140262394
Food Prices for Nutrition 2.1,FPN 2.1,Sudan,2018,3.501,3.921,90.9,38.2,41999059
Food Prices for Nutrition 2.1,FPN 2.1,Sudan,2019,3.845,4.306,93.6,40.5,43232093
Food Prices for Nutrition 2.1,FPN 2.1,Sudan,2020,3.846,4.308,94.1,41.8,44440486
Food Prices for Nutrition 2.1,FPN 2.1,Sudan,2021,2.751,3.081,85.6,39.1,45657202
Food Prices for Nutrition 2.1,FPN 2.1,Suriname,2018,4.742,5.311,45.0,0.3,593715
Food Prices for Nutrition 2.1,FPN 2.1,Suriname,2019,4.765,5.337,43.9,0.3,600301
Food Prices for Nutrition 2.1,FPN 2.1,Suriname,2020,5.124,5.739,54.3,0.3,607065
Food Prices for Nutrition 2.1,FPN 2.1,Suriname,2021,5.438,6.09,58.6,0.4,612985
Food Prices for Nutrition 2.1,FPN 2.1,Sweden,2018,2.825,3.164,1.2,0.1,10175214
Food Prices for Nutrition 2.1,FPN 2.1,Sweden,2019,2.923,3.274,0.6,0.1,10278887
Food Prices for Nutrition 2.1,FPN 2.1,Sweden,2020,2.954,3.309,0.8,0.1,10353442
Food Prices for Nutrition 2.1,FPN 2.1,Sweden,2021,2.928,3.279,0.6,0.1,10415811
Food Prices for Nutrition 2.1,FPN 2.1,Switzerland,2018,2.313,2.591,0.0,0.0,8514329
Food Prices for Nutrition 2.1,FPN 2.1,Switzerland,2019,2.37,2.654,0.0,0.0,8575280
Food Prices for Nutrition 2.1,FPN 2.1,Switzerland,2020,2.356,2.639,0.0,0.0,8638167
Food Prices for Nutrition 2.1,FPN 2.1,Switzerland,2021,2.338,2.619,0.0,0.0,8703405
Food Prices for Nutrition 2.1,FPN 2.1,Tajikistan,2018,2.705,3.03,44.6,4.1,9128132
Food Prices for Nutrition 2.1,FPN 2.1,Tajikistan,2019,2.852,3.194,45.2,4.2,9337003
Food Prices for Nutrition 2.1,FPN 2.1,Tajikistan,2020,3.096,3.468,49.4,4.7,9543207
Food Prices for Nutrition 2.1,FPN 2.1,Tajikistan,2021,3.223,3.61,45.8,4.5,9750064
Food Prices for Nutrition 2.1,FPN 2.1,Tanzania,2018,2.364,2.648,85.5,49.7,58090443
Food Prices for Nutrition 2.1,FPN 2.1,Tanzania,2019,2.394,2.681,84.8,50.8,59872579
Food Prices for Nutrition 2.1,FPN 2.1,Tanzania,2020,2.443,2.736,85.1,52.5,61704518
Food Prices for Nutrition 2.1,FPN 2.1,Tanzania,2021,2.559,2.866,85.0,54.1,63588334
Food Prices for Nutrition 2.1,FPN 2.1,Thailand,2018,3.609,4.042,21.0,15.0,71127802
Food Prices for Nutrition 2.1,FPN 2.1,Thailand,2019,3.733,4.181,19.1,13.6,71307763
Food Prices for Nutrition 2.1,FPN 2.1,Thailand,2020,3.858,4.321,19.8,14.1,71475664
Food Prices for Nutrition 2.1,FPN 2.1,Thailand,2021,3.985,4.463,18.0,12.9,71601103
Food Prices for Nutrition 2.1,FPN 2.1,Trinidad and Tobago,2018,3.596,4.028,7.0,0.1,1504709
Food Prices for Nutrition 2.1,FPN 2.1,Trinidad and Tobago,2019,3.646,4.083,7.1,0.1,1519955
Food Prices for Nutrition 2.1,FPN 2.1,Trinidad and Tobago,2020,3.771,4.224,9.1,0.1,1518147
Food Prices for Nutrition 2.1,FPN 2.1,Trinidad and Tobago,2021,4.039,4.524,9.9,0.2,1525663
Food Prices for Nutrition 2.1,FPN 2.1,Tunisia,2018,3.178,3.559,14.9,1.8,11933041
Food Prices for Nutrition 2.1,FPN 2.1,Tunisia,2019,3.239,3.628,14.3,1.7,12049314
Food Prices for Nutrition 2.1,FPN 2.1,Tunisia,2020,3.249,3.639,18.1,2.2,12161723
Food Prices for Nutrition 2.1,FPN 2.1,Tunisia,2021,3.422,3.833,17.2,2.1,12262946
